time,cstrategy
2019-08-15,-24666.0
2019-08-16,-29780.0
2019-08-17,
2019-08-18,
2019-08-19,-23114.0
2019-08-20,-23616.0
2019-08-21,-28566.0
2019-08-22,-16826.0
2019-08-23,-21046.0
2019-08-24,
2019-08-25,
2019-08-26,-15386.0
2019-08-27,-16104.0
2019-08-28,-12806.0
2019-08-29,-8308.0
2019-08-30,-13586.0
2019-08-31,
2019-09-01,
2019-09-02,-13678.0
2019-09-03,-16728.0
2019-09-04,-16060.0
2019-09-05,-17314.0
2019-09-06,-18196.0
2019-09-07,
2019-09-08,
2019-09-09,-21574.0
2019-09-10,-20228.0
2019-09-11,-25476.0
2019-09-12,-28906.0
2019-09-13,-25794.0
2019-09-14,
2019-09-15,
2019-09-16,-30826.0
2019-09-17,-30292.0
2019-09-18,-31010.0
2019-09-19,-26080.0
2019-09-20,-31358.0
2019-09-21,
2019-09-22,
2019-09-23,-37426.0
2019-09-24,-39902.0
2019-09-25,-38608.0
2019-09-26,-44430.0
2019-09-27,-48702.0
2019-09-28,
2019-09-29,
2019-09-30,-40434.0
2019-10-01,-29990.0
2019-10-02,-23726.0
2019-10-03,-25420.0
2019-10-04,-29036.0
2019-10-05,
2019-10-06,
2019-10-07,-26520.0
2019-10-08,-32096.0
2019-10-09,-27792.0
2019-10-10,-25440.0
2019-10-11,-27298.0
2019-10-12,
2019-10-13,
2019-10-14,-16996.0
2019-10-15,-21432.0
2019-10-16,-19110.0
2019-10-17,-25260.0
2019-10-18,-27632.0
2019-10-19,
2019-10-20,
2019-10-21,-13932.0
2019-10-22,-14702.0
2019-10-23,-20524.0
2019-10-24,-24580.0
2019-10-25,-29746.0
2019-10-26,
2019-10-27,
2019-10-28,-31142.0
2019-10-29,-36554.0
2019-10-30,-41534.0
2019-10-31,-33482.0
2019-11-01,-32516.0
2019-11-02,
2019-11-03,
2019-11-04,-37518.0
2019-11-05,-42930.0
2019-11-06,-46442.0
2019-11-07,-47264.0
2019-11-08,-43474.0
2019-11-09,
2019-11-10,
2019-11-11,-48260.0
2019-11-12,-39910.0
2019-11-13,-42364.0
2019-11-14,-46278.0
2019-11-15,
2019-11-16,
2019-11-17,
2019-11-18,-40722.0
2019-11-19,-44286.0
2019-11-20,
2019-11-21,-32382.0
2019-11-22,-37742.0
2019-11-23,
2019-11-24,
2019-11-25,-35822.0
2019-11-26,-38544.0
2019-11-27,-37280.0
2019-11-28,-32864.0
2019-11-29,-33552.0
2019-11-30,
2019-12-01,
2019-12-02,-38994.0
2019-12-03,-34332.0
2019-12-04,-22316.0
2019-12-05,-25366.0
2019-12-06,-30204.0
2019-12-07,
2019-12-08,
2019-12-09,-34878.0
2019-12-10,-34128.0
2019-12-11,-33788.0
2019-12-12,-23672.0
2019-12-13,-28510.0
2019-12-14,
2019-12-15,
2019-12-16,-34004.0
2019-12-17,-28754.0
2019-12-18,-16470.0
2019-12-19,-12196.0
2019-12-20,-6804.0
2019-12-21,
2019-12-22,
2019-12-23,3364.0
2019-12-24,
2019-12-25,
2019-12-26,6178.0
2019-12-27,4372.0
2019-12-28,
2019-12-29,
2019-12-30,-906.0
2019-12-31,
2020-01-01,
2020-01-02,90.0
2020-01-03,-3288.0
2020-01-04,
2020-01-05,
2020-01-06,-5712.0
2020-01-07,-11236.0
2020-01-08,-13660.0
2020-01-09,-19020.0
2020-01-10,-21802.0
2020-01-11,
2020-01-12,
2020-01-13,-23846.0
2020-01-14,-28796.0
2020-01-15,-33962.0
2020-01-16,-35604.0
2020-01-17,-38192.0
2020-01-18,
2020-01-19,
2020-01-20,-43604.0
2020-01-21,-48934.0
2020-01-22,-54510.0
2020-01-23,-53574.0
2020-01-24,-46990.0
2020-01-25,
2020-01-26,
2020-01-27,-50502.0
2020-01-28,-51928.0
2020-01-29,-48436.0
2020-01-30,-46546.0
2020-01-31,-50550.0
2020-02-01,
2020-02-02,
2020-02-03,-51536.0
2020-02-04,-55100.0
2020-02-05,-58232.0
2020-02-06,-47416.0
2020-02-07,-43626.0
2020-02-08,
2020-02-09,
2020-02-10,-45104.0
2020-02-11,-39198.0
2020-02-12,-34484.0
2020-02-13,-39814.0
2020-02-14,-43654.0
2020-02-15,
2020-02-16,
2020-02-17,-44722.0
2020-02-18,-41528.0
2020-02-19,-44526.0
2020-02-20,-37264.0
2020-02-21,-39122.0
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,-33334.0
2020-02-27,-31340.0
2020-02-28,-30210.0
2020-02-29,
2020-03-01,
2020-03-02,-29520.0
2020-03-03,-28778.0
2020-03-04,-29712.0
2020-03-05,-19708.0
2020-03-06,-23056.0
2020-03-07,
2020-03-08,
2020-03-09,-21456.0
2020-03-10,-22010.0
2020-03-11,-17132.0
2020-03-12,-17982.0
2020-03-13,-15168.0
2020-03-14,
2020-03-15,
2020-03-16,-16392.0
2020-03-17,-15508.0
2020-03-18,-13670.0
2020-03-19,-11788.0
2020-03-20,-12968.0
2020-03-21,
2020-03-22,
2020-03-23,-12516.0
2020-03-24,-9076.0
2020-03-25,-6076.0
2020-03-26,-7770.0
2020-03-27,-11066.0
2020-03-28,
2020-03-29,
2020-03-30,-16508.0
2020-03-31,-11414.0
2020-04-01,-14792.0
2020-04-02,-17216.0
2020-04-03,-13672.0
2020-04-04,
2020-04-05,
2020-04-06,-8742.0
2020-04-07,-6256.0
2020-04-08,-8114.0
2020-04-09,-3594.0
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,-1488.0
2020-04-14,5178.0
2020-04-15,4490.0
2020-04-16,4070.0
2020-04-17,1616.0
2020-04-18,
2020-04-19,
2020-04-20,4728.0
2020-04-21,
2020-04-22,3690.0
2020-04-23,7480.0
2020-04-24,12380.0
2020-04-25,
2020-04-26,
2020-04-27,9814.0
2020-04-28,16428.0
2020-04-29,12260.0
2020-04-30,21802.0
2020-05-01,
2020-05-02,
2020-05-03,
2020-05-04,23774.0
2020-05-05,24986.0
2020-05-06,23642.0
2020-05-07,22686.0
2020-05-08,18332.0
2020-05-09,
2020-05-10,
2020-05-11,14686.0
2020-05-12,17582.0
2020-05-13,14152.0
2020-05-14,16802.0
2020-05-15,12612.0
2020-05-16,
2020-05-17,
2020-05-18,16618.0
2020-05-19,11914.0
2020-05-20,6748.0
2020-05-21,6440.0
2020-05-22,3442.0
2020-05-23,
2020-05-24,
2020-05-25,14154.0
2020-05-26,12922.0
2020-05-27,8978.0
2020-05-28,9214.0
2020-05-29,8958.0
2020-05-30,
2020-05-31,
2020-06-01,21406.0
2020-06-02,38764.0
2020-06-03,34082.0
2020-06-04,40800.0
2020-06-05,41766.0
2020-06-06,
2020-06-07,
2020-06-08,39640.0
2020-06-09,35204.0
2020-06-10,35708.0
2020-06-11,
2020-06-12,30810.0
2020-06-13,
2020-06-14,
2020-06-15,33646.0
2020-06-16,30782.0
2020-06-17,38804.0
2020-06-18,36462.0
2020-06-19,34038.0
2020-06-20,
2020-06-21,
2020-06-22,33514.0
2020-06-23,41864.0
2020-06-24,41094.0
2020-06-25,37828.0
2020-06-26,36298.0
2020-06-27,
2020-06-28,
2020-06-29,32376.0
2020-06-30,29408.0
2020-07-01,32408.0
2020-07-02,28218.0
2020-07-03,38140.0
2020-07-04,
2020-07-05,
2020-07-06,36014.0
2020-07-07,38202.0
2020-07-08,35338.0
2020-07-09,30716.0
2020-07-10,27174.0
2020-07-11,
2020-07-12,
2020-07-13,31612.0
2020-07-14,40908.0
2020-07-15,36226.0
2020-07-16,36812.0
2020-07-17,53410.0
2020-07-18,
2020-07-19,
2020-07-20,56358.0
2020-07-21,52928.0
2020-07-22,48492.0
2020-07-23,54018.0
2020-07-24,54060.0
2020-07-25,
2020-07-26,
2020-07-27,55026.0
2020-07-28,50568.0
2020-07-29,46460.0
2020-07-30,40966.0
2020-07-31,44890.0
2020-08-01,
2020-08-02,
2020-08-03,45662.0
2020-08-04,46464.0
2020-08-05,41514.0
2020-08-06,42912.0
2020-08-07,38126.0
2020-08-08,
2020-08-09,
2020-08-10,39308.0
2020-08-11,43642.0
2020-08-12,41948.0
2020-08-13,46222.0
2020-08-14,41734.0
2020-08-15,
2020-08-16,
2020-08-17,47722.0
2020-08-18,42526.0
2020-08-19,47240.0
2020-08-20,47230.0
2020-08-21,47600.0
2020-08-22,
2020-08-23,
2020-08-24,42270.0
2020-08-25,38266.0
2020-08-26,38308.0
2020-08-27,37180.0
2020-08-28,33884.0
2020-08-29,
2020-08-30,
2020-08-31,32324.0
2020-09-01,29028.0
2020-09-02,29800.0
2020-09-03,28188.0
2020-09-04,33416.0
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,31260.0
2020-09-09,27234.0
2020-09-10,33192.0
2020-09-11,29166.0
2020-09-12,
2020-09-13,
2020-09-14,31078.0
2020-09-15,26672.0
2020-09-16,24926.0
2020-09-17,22502.0
2020-09-18,34406.0
2020-09-19,
2020-09-20,
2020-09-21,29836.0
2020-09-22,27136.0
2020-09-23,24764.0
2020-09-24,26192.0
2020-09-25,31122.0
2020-09-26,
2020-09-27,
2020-09-28,35456.0
2020-09-29,31564.0
2020-09-30,27754.0
2020-10-01,27826.0
2020-10-02,27868.0
2020-10-03,
2020-10-04,
2020-10-05,36084.0
2020-10-06,33600.0
2020-10-07,31228.0
2020-10-08,37216.0
2020-10-09,35656.0
2020-10-10,
2020-10-11,
2020-10-12,
2020-10-13,34342.0
2020-10-14,33028.0
2020-10-15,32042.0
2020-10-16,27904.0
2020-10-17,
2020-10-18,
2020-10-19,24310.0
2020-10-20,30544.0
2020-10-21,26764.0
2020-10-22,24176.0
2020-10-23,29836.0
2020-10-24,
2020-10-25,
2020-10-26,26026.0
2020-10-27,42110.0
2020-10-28,51734.0
2020-10-29,50390.0
2020-10-30,49754.0
2020-10-31,
2020-11-01,
2020-11-02,
2020-11-03,46704.0
2020-11-04,51470.0
2020-11-05,52518.0
2020-11-06,60920.0
2020-11-07,
2020-11-08,
2020-11-09,55590.0
2020-11-10,60706.0
2020-11-11,60696.0
2020-11-12,67824.0
2020-11-13,78804.0
2020-11-14,
2020-11-15,
2020-11-16,80262.0
2020-11-17,77234.0
2020-11-18,73066.0
2020-11-19,68034.0
2020-11-20,62942.0
2020-11-21,
2020-11-22,
2020-11-23,67030.0
2020-11-24,77824.0
2020-11-25,76480.0
2020-11-26,81954.0
2020-11-27,84008.0
2020-11-28,
2020-11-29,
2020-11-30,81122.0
2020-12-01,81276.0
2020-12-02,85446.0
2020-12-03,82426.0
2020-12-04,77662.0
2020-12-05,
2020-12-06,
2020-12-07,80364.0
2020-12-08,77448.0
2020-12-09,74234.0
2020-12-10,73464.0
2020-12-11,74430.0
2020-12-12,
2020-12-13,
2020-12-14,68690.0
2020-12-15,72614.0
2020-12-16,77514.0
2020-12-17,71774.0
2020-12-18,74774.0
2020-12-19,
2020-12-20,
2020-12-21,71128.0
2020-12-22,74262.0
2020-12-23,79110.0
2020-12-24,
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,80426.0
2020-12-29,74850.0
2020-12-30,69192.0
2020-12-31,
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,74800.0
2021-01-05,83582.0
2021-01-06,78684.0
2021-01-07,94276.0
2021-01-08,92120.0
2021-01-09,
2021-01-10,
2021-01-11,89174.0
2021-01-12,84976.0
2021-01-13,89712.0
2021-01-14,89128.0
2021-01-15,88276.0
2021-01-16,
2021-01-17,
2021-01-18,89756.0
2021-01-19,90312.0
2021-01-20,86092.0
2021-01-21,88198.0
2021-01-22,85662.0
2021-01-23,
2021-01-24,
2021-01-25,
2021-01-26,95420.0
2021-01-27,92638.0
2021-01-28,93224.0
2021-01-29,96030.0
2021-01-30,
2021-01-31,
2021-02-01,93956.0
2021-02-02,91256.0
2021-02-03,88228.0
2021-02-04,82652.0
2021-02-05,79684.0
2021-02-06,
2021-02-07,
2021-02-08,79018.0
2021-02-09,78434.0
2021-02-10,76062.0
2021-02-11,75642.0
2021-02-12,76988.0
2021-02-13,
2021-02-14,
2021-02-15,
2021-02-16,
2021-02-17,75258.0
2021-02-18,82982.0
2021-02-19,79552.0
2021-02-20,
2021-02-21,
2021-02-22,78260.0
2021-02-23,81014.0
2021-02-24,75900.0
2021-02-25,82402.0
2021-02-26,79918.0
2021-02-27,
2021-02-28,
2021-03-01,79446.0
2021-03-02,83020.0
2021-03-03,87108.0
2021-03-04,84922.0
2021-03-05,81134.0
2021-03-06,
2021-03-07,
2021-03-08,79954.0
2021-03-09,77038.0
2021-03-10,79636.0
2021-03-11,74708.0
2021-03-12,69646.0
2021-03-13,
2021-03-14,
2021-03-15,63824.0
2021-03-16,61340.0
2021-03-17,71210.0
2021-03-18,71356.0
2021-03-19,69714.0
2021-03-20,
2021-03-21,
2021-03-22,69130.0
2021-03-23,67086.0
2021-03-24,69624.0
2021-03-25,70396.0
2021-03-26,73098.0
2021-03-27,
2021-03-28,
2021-03-29,69750.0
2021-03-30,65992.0
2021-03-31,60826.0
2021-04-01,60220.0
2021-04-02,
2021-04-03,
2021-04-04,
2021-04-05,62758.0
2021-04-06,57346.0
2021-04-07,52940.0
2021-04-08,47364.0
2021-04-09,44426.0
2021-04-10,
2021-04-11,
2021-04-12,42136.0
2021-04-13,44950.0
2021-04-14,53054.0
2021-04-15,48290.0
2021-04-16,42960.0
2021-04-17,
2021-04-18,
2021-04-19,41184.0
2021-04-20,36614.0
2021-04-21,
2021-04-22,34108.0
2021-04-23,28778.0
2021-04-24,
2021-04-25,
2021-04-26,25862.0
2021-04-27,22864.0
2021-04-28,22474.0
2021-04-29,31450.0
2021-04-30,26634.0
2021-05-01,
2021-05-02,
2021-05-03,23204.0
2021-05-04,20348.0
2021-05-05,22402.0
2021-05-06,23748.0
2021-05-07,30898.0
2021-05-08,
2021-05-09,
2021-05-10,38592.0
2021-05-11,35296.0
2021-05-12,37812.0
2021-05-13,36766.0
2021-05-14,32166.0
2021-05-15,
2021-05-16,
2021-05-17,29548.0
2021-05-18,26252.0
2021-05-19,21190.0
2021-05-20,16106.0
2021-05-21,19762.0
2021-05-22,
2021-05-23,
2021-05-24,21734.0
2021-05-25,20830.0
2021-05-26,19434.0
2021-05-27,25474.0
2021-05-28,35374.0
2021-05-29,
2021-05-30,
2021-05-31,45162.0
2021-06-01,59048.0
2021-06-02,68322.0
2021-06-03,
2021-06-04,67656.0
2021-06-05,
2021-06-06,
2021-06-07,66968.0
2021-06-08,64216.0
2021-06-09,63386.0
2021-06-10,60604.0
2021-06-11,65042.0
2021-06-12,
2021-06-13,
2021-06-14,60904.0
2021-06-15,54754.0
2021-06-16,49558.0
2021-06-17,47052.0
2021-06-18,44680.0
2021-06-19,
2021-06-20,
2021-06-21,39186.0
2021-06-22,38602.0
2021-06-23,37996.0
2021-06-24,32308.0
2021-06-25,41306.0
2021-06-26,
2021-06-27,
2021-06-28,38964.0
2021-06-29,36942.0
2021-06-30,34950.0
2021-07-01,36020.0
2021-07-02,32888.0
2021-07-03,
2021-07-04,
2021-07-05,33720.0
2021-07-06,34358.0
2021-07-07,32172.0
2021-07-08,32378.0
2021-07-09,
2021-07-10,
2021-07-11,
2021-07-12,35952.0
2021-07-13,37268.0
2021-07-14,35298.0
2021-07-15,34282.0
2021-07-16,47490.0
2021-07-17,
2021-07-18,
2021-07-19,45878.0
2021-07-20,44400.0
2021-07-21,38906.0
2021-07-22,33598.0
2021-07-23,31278.0
2021-07-24,
2021-07-25,
2021-07-26,34226.0
2021-07-27,39916.0
2021-07-28,35912.0
2021-07-29,38748.0
2021-07-30,42754.0
2021-07-31,
2021-08-01,
2021-08-02,47408.0
2021-08-03,48076.0
2021-08-04,49422.0
2021-08-05,49628.0
2021-08-06,45378.0
2021-08-07,
2021-08-08,
2021-08-09,42626.0
2021-08-10,47012.0
2021-08-11,47784.0
2021-08-12,50024.0
2021-08-13,45506.0
2021-08-14,
2021-08-15,
2021-08-16,44870.0
2021-08-17,48302.0
2021-08-18,51548.0
2021-08-19,51210.0
2021-08-20,50492.0
2021-08-21,
2021-08-22,
2021-08-23,46436.0
2021-08-24,45636.0
2021-08-25,39732.0
2021-08-26,37442.0
2021-08-27,33438.0
2021-08-28,
2021-08-29,
2021-08-30,33398.0
2021-08-31,32248.0
2021-09-01,31910.0
2021-09-02,33882.0
2021-09-03,31942.0
2021-09-04,
2021-09-05,
2021-09-06,31902.0
2021-09-07,
2021-09-08,38568.0
2021-09-09,34266.0
2021-09-10,34256.0
2021-09-11,
2021-09-12,
2021-09-13,30304.0
2021-09-14,31948.0
2021-09-15,38070.0
2021-09-16,37106.0
2021-09-17,47214.0
2021-09-18,
2021-09-19,
2021-09-20,48426.0
2021-09-21,45242.0
2021-09-22,43384.0
2021-09-23,45058.0
2021-09-24,39564.0
2021-09-25,
2021-09-26,
2021-09-27,37140.0
2021-09-28,36124.0
2021-09-29,31010.0
2021-09-30,26276.0
2021-10-01,28322.0
2021-10-02,
2021-10-03,
2021-10-04,27850.0
2021-10-05,33674.0
2021-10-06,39930.0
2021-10-07,35688.0
2021-10-08,38934.0
2021-10-09,
2021-10-10,
2021-10-11,34364.0
2021-10-12,
2021-10-13,33810.0
2021-10-14,29888.0
2021-10-15,29714.0
2021-10-16,
2021-10-17,
2021-10-18,33854.0
2021-10-19,34574.0
2021-10-20,35182.0
2021-10-21,33950.0
2021-10-22,36086.0
2021-10-23,
2021-10-24,
2021-10-25,37402.0
2021-10-26,34814.0
2021-10-27,36920.0
2021-10-28,34734.0
2021-10-29,32198.0
2021-10-30,
2021-10-31,
2021-11-01,30288.0
2021-11-02,
2021-11-03,26396.0
2021-11-04,33144.0
2021-11-05,28842.0
2021-11-06,
2021-11-07,
2021-11-08,29398.0
2021-11-09,25722.0
2021-11-10,24810.0
2021-11-11,26536.0
2021-11-12,23322.0
2021-11-13,
2021-11-14,
2021-11-15,
2021-11-16,21136.0
2021-11-17,21640.0
2021-11-18,17338.0
2021-11-19,12872.0
2021-11-20,
2021-11-21,
2021-11-22,13160.0
2021-11-23,11190.0
2021-11-24,10770.0
2021-11-25,14560.0
2021-11-26,17046.0
2021-11-27,
2021-11-28,
2021-11-29,17252.0
2021-11-30,22532.0
2021-12-01,23252.0
2021-12-02,27638.0
2021-12-03,27680.0
2021-12-04,
2021-12-05,
2021-12-06,29540.0
2021-12-07,24672.0
2021-12-08,21756.0
2021-12-09,16992.0
2021-12-10,22518.0
2021-12-11,
2021-12-12,
2021-12-13,20228.0
2021-12-14,17692.0
2021-12-15,18926.0
2021-12-16,15064.0
2021-12-17,17468.0
2021-12-18,
2021-12-19,
2021-12-20,12816.0
2021-12-21,10578.0
2021-12-22,4920.0
2021-12-23,-30.0
2021-12-24,
2021-12-25,
2021-12-26,
2021-12-27,-5226.0
2021-12-28,-7598.0
2021-12-29,-7802.0
2021-12-30,-10666.0
2021-12-31,
2022-01-01,
2022-01-02,
2022-01-03,-14424.0
2022-01-04,-8168.0
2022-01-05,-7910.0
2022-01-06,-11996.0
2022-01-07,-17244.0
2022-01-08,
2022-01-09,
2022-01-10,-16606.0
2022-01-11,-3398.0
2022-01-12,-2730.0
2022-01-13,-8254.0
2022-01-14,-12012.0
2022-01-15,
2022-01-16,
2022-01-17,-17752.0
2022-01-18,-18768.0
2022-01-19,-15522.0
2022-01-20,-16322.0
2022-01-21,-15274.0
2022-01-22,
2022-01-23,
2022-01-24,-14122.0
2022-01-25,-4960.0
2022-01-26,-9478.0
2022-01-27,-12938.0
2022-01-28,-18842.0
2022-01-29,
2022-01-30,
2022-01-31,-17824.0
2022-02-01,-23400.0
2022-02-02,-16250.0
2022-02-03,-20634.0
2022-02-04,-24474.0
2022-02-05,
2022-02-06,
2022-02-07,-29640.0
2022-02-08,-22184.0
2022-02-09,-24474.0
2022-02-10,-27688.0
2022-02-11,-31148.0
2022-02-12,
2022-02-13,
2022-02-14,-32298.0
2022-02-15,-26526.0
2022-02-16,-28056.0
2022-02-17,-20436.0
2022-02-18,-12928.0
2022-02-19,
2022-02-20,
2022-02-21,-13400.0
2022-02-22,-18402.0
2022-02-23,-8070.0
2022-02-24,-10114.0
2022-02-25,24.0
2022-02-26,
2022-02-27,
2022-02-28,
2022-03-01,
2022-03-02,-2220.0
2022-03-03,2628.0
2022-03-04,2238.0
2022-03-05,
2022-03-06,
2022-03-07,12540.0
2022-03-08,6472.0
2022-03-09,3176.0
2022-03-10,5908.0
2022-03-11,14608.0
2022-03-12,
2022-03-13,
2022-03-14,24120.0
2022-03-15,25086.0
2022-03-16,25322.0
2022-03-17,29328.0
2022-03-18,45032.0
2022-03-19,
2022-03-20,
2022-03-21,50774.0
2022-03-22,51926.0
2022-03-23,49338.0
2022-03-24,47264.0
2022-03-25,41524.0
2022-03-26,
2022-03-27,
2022-03-28,46856.0
2022-03-29,44864.0
2022-03-30,39422.0
2022-03-31,35418.0
2022-04-01,30006.0
2022-04-02,
2022-04-03,
2022-04-04,29698.0
2022-04-05,41900.0
2022-04-06,37382.0
2022-04-07,33542.0
2022-04-08,37898.0
2022-04-09,
2022-04-10,
2022-04-11,32404.0
2022-04-12,34458.0
2022-04-13,31870.0
2022-04-14,35578.0
2022-04-15,
2022-04-16,
2022-04-17,
2022-04-18,34562.0
2022-04-19,32786.0
2022-04-20,44690.0
2022-04-21,
2022-04-22,52690.0
2022-04-23,
2022-04-24,
2022-04-25,51190.0
2022-04-26,50748.0
2022-04-27,45172.0
2022-04-28,43150.0
2022-04-29,53750.0
2022-04-30,
2022-05-01,
2022-05-02,51028.0
2022-05-03,49930.0
2022-05-04,49480.0
2022-05-05,53076.0
2022-05-06,53036.0
2022-05-07,
2022-05-08,
2022-05-09,48384.0
2022-05-10,47584.0
2022-05-11,45182.0
2022-05-12,48592.0
2022-05-13,46376.0
2022-05-14,
2022-05-15,
2022-05-16,48974.0
2022-05-17,50588.0
2022-05-18,57254.0
2022-05-19,60254.0
2022-05-20,64014.0
2022-05-21,
2022-05-22,
2022-05-23,61590.0
2022-05-24,63644.0
2022-05-25,62032.0
2022-05-26,58900.0
2022-05-27,52996.0
2022-05-28,
2022-05-29,
2022-05-30,51980.0
2022-05-31,46158.0
2022-06-01,40664.0
2022-06-02,40654.0
2022-06-03,35160.0
2022-06-04,
2022-06-05,
2022-06-06,43592.0
2022-06-07,44804.0
2022-06-08,45256.0
2022-06-09,48368.0
2022-06-10,51502.0
2022-06-11,
2022-06-12,
2022-06-13,47744.0
2022-06-14,47108.0
2022-06-15,46174.0
2022-06-16,
2022-06-17,44912.0
2022-06-18,
2022-06-19,
2022-06-20,40394.0
2022-06-21,39512.0
2022-06-22,38824.0
2022-06-23,35446.0
2022-06-24,37790.0
2022-06-25,
2022-06-26,
2022-06-27,37914.0
2022-06-28,35460.0
