time,cstrategy
2019-08-24,
2019-08-25,
2019-08-26,3501.0
2019-08-27,3217.0
2019-08-28,3168.0
2019-08-29,3940.0
2019-08-30,3801.0
2019-08-31,
2019-09-01,
2019-09-02,3427.0
2019-09-03,3391.0
2019-09-04,3161.0
2019-09-05,3323.0
2019-09-06,3036.0
2019-09-07,
2019-09-08,
2019-09-09,2986.0
2019-09-10,2538.0
2019-09-11,2233.0
2019-09-12,2018.0
2019-09-13,2585.0
2019-09-14,
2019-09-15,
2019-09-16,2154.0
2019-09-17,2740.0
2019-09-18,2477.0
2019-09-19,2721.0
2019-09-20,2329.0
2019-09-21,
2019-09-22,
2019-09-23,2141.0
2019-09-24,2068.0
2019-09-25,2225.0
2019-09-26,2131.0
2019-09-27,1766.0
2019-09-28,
2019-09-29,
2019-09-30,1555.0
2019-10-01,1802.0
2019-10-02,2258.0
2019-10-03,2195.0
2019-10-04,2487.0
2019-10-05,
2019-10-06,
2019-10-07,2931.0
2019-10-08,2514.0
2019-10-09,2550.0
2019-10-10,2419.0
2019-10-11,2563.0
2019-10-12,
2019-10-13,
2019-10-14,2658.0
2019-10-15,2674.0
2019-10-16,3192.0
2019-10-17,2839.0
2019-10-18,2534.0
2019-10-19,
2019-10-20,
2019-10-21,3500.0
2019-10-22,3563.0
2019-10-23,3151.0
2019-10-24,3023.0
2019-10-25,2755.0
2019-10-26,
2019-10-27,
2019-10-28,2918.0
2019-10-29,2640.0
2019-10-30,3486.0
2019-10-31,3289.0
2019-11-01,3005.0
2019-11-02,
2019-11-03,
2019-11-04,2980.0
2019-11-05,2638.0
2019-11-06,2462.0
2019-11-07,2584.0
2019-11-08,2624.0
2019-11-09,
2019-11-10,
2019-11-11,2793.0
2019-11-12,3001.0
2019-11-13,2506.0
2019-11-14,2474.0
2019-11-15,
2019-11-16,
2019-11-17,
2019-11-18,2806.0
2019-11-19,2846.0
2019-11-20,
2019-11-21,3962.0
2019-11-22,4009.0
2019-11-23,
2019-11-24,
2019-11-25,3804.0
2019-11-26,3708.0
2019-11-27,3645.0
2019-11-28,3981.0
2019-11-29,3864.0
2019-11-30,
2019-12-01,
2019-12-02,3951.0
2019-12-03,3845.0
2019-12-04,4163.0
2019-12-05,3838.0
2019-12-06,3627.0
2019-12-07,
2019-12-08,
2019-12-09,3560.0
2019-12-10,3059.0
2019-12-11,2941.0
2019-12-12,3101.0
2019-12-13,3043.0
2019-12-14,
2019-12-15,
2019-12-16,3530.0
2019-12-17,3371.0
2019-12-18,4459.0
2019-12-19,4887.0
2019-12-20,4478.0
2019-12-21,
2019-12-22,
2019-12-23,4787.0
2019-12-24,
2019-12-25,
2019-12-26,5557.0
2019-12-27,5348.0
2019-12-28,
2019-12-29,
2019-12-30,5919.0
2019-12-31,
2020-01-01,
2020-01-02,6407.0
2020-01-03,5799.0
2020-01-04,
2020-01-05,
2020-01-06,5322.0
2020-01-07,5600.0
2020-01-08,5385.0
2020-01-09,5290.0
2020-01-10,5680.0
2020-01-11,
2020-01-12,
2020-01-13,6491.0
2020-01-14,6205.0
2020-01-15,6191.0
2020-01-16,6103.0
2020-01-17,6573.0
2020-01-18,
2020-01-19,
2020-01-20,6520.0
2020-01-21,6765.0
2020-01-22,6870.0
2020-01-23,7649.0
2020-01-24,7729.0
2020-01-25,
2020-01-26,
2020-01-27,7633.0
2020-01-28,7538.0
2020-01-29,7303.0
2020-01-30,7771.0
2020-01-31,7452.0
2020-02-01,
2020-02-02,
2020-02-03,7574.0
2020-02-04,7518.0
2020-02-05,7927.0
2020-02-06,8401.0
2020-02-07,8294.0
2020-02-08,
2020-02-09,
2020-02-10,7865.0
2020-02-11,8002.0
2020-02-12,8212.0
2020-02-13,7944.0
2020-02-14,8004.0
2020-02-15,
2020-02-16,
2020-02-17,7937.0
2020-02-18,7763.0
2020-02-19,8108.0
2020-02-20,7888.0
2020-02-21,7528.0
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,7852.0
2020-02-27,8160.0
2020-02-28,8391.0
2020-02-29,
2020-03-01,
2020-03-02,8571.0
2020-03-03,8359.0
2020-03-04,8177.0
2020-03-05,8727.0
2020-03-06,8119.0
2020-03-07,
2020-03-08,
2020-03-09,7835.0
2020-03-10,7973.0
2020-03-11,8965.0
2020-03-12,8965.0
2020-03-13,9119.0
2020-03-14,
2020-03-15,
2020-03-16,9149.0
2020-03-17,9261.0
2020-03-18,9811.0
2020-03-19,9795.0
2020-03-20,9367.0
2020-03-21,
2020-03-22,
2020-03-23,9187.0
2020-03-24,9449.0
2020-03-25,9963.0
2020-03-26,9911.0
2020-03-27,9591.0
2020-03-28,
2020-03-29,
2020-03-30,9271.0
2020-03-31,8987.0
2020-04-01,8699.0
2020-04-02,9135.0
2020-04-03,9649.0
2020-04-04,
2020-04-05,
2020-04-06,9829.0
2020-04-07,9669.0
2020-04-08,10291.0
2020-04-09,10275.0
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,10191.0
2020-04-14,10253.0
2020-04-15,10433.0
2020-04-16,10273.0
2020-04-17,10127.0
2020-04-18,
2020-04-19,
2020-04-20,10749.0
2020-04-21,
2020-04-22,10734.0
2020-04-23,10898.0
2020-04-24,11042.0
2020-04-25,
2020-04-26,
2020-04-27,10598.0
2020-04-28,10402.0
2020-04-29,10286.0
2020-04-30,10192.0
2020-05-01,
2020-05-02,
2020-05-03,
2020-05-04,9965.0
2020-05-05,9805.0
2020-05-06,9679.0
2020-05-07,9323.0
2020-05-08,9365.0
2020-05-09,
2020-05-10,
2020-05-11,9487.0
2020-05-12,9565.0
2020-05-13,9393.0
2020-05-14,10097.0
2020-05-15,10168.0
2020-05-16,
2020-05-17,
2020-05-18,10335.0
2020-05-19,10123.0
2020-05-20,9911.0
2020-05-21,9875.0
2020-05-22,9715.0
2020-05-23,
2020-05-24,
2020-05-25,10011.0
2020-05-26,9779.0
2020-05-27,9940.0
2020-05-28,9667.0
2020-05-29,9432.0
2020-05-30,
2020-05-31,
2020-06-01,9985.0
2020-06-02,10751.0
2020-06-03,10628.0
2020-06-04,10838.0
2020-06-05,11372.0
2020-06-06,
2020-06-07,
2020-06-08,11799.0
2020-06-09,11484.0
2020-06-10,11628.0
2020-06-11,
2020-06-12,11957.0
2020-06-13,
2020-06-14,
2020-06-15,12209.0
2020-06-16,12177.0
2020-06-17,12635.0
2020-06-18,12351.0
2020-06-19,12139.0
2020-06-20,
2020-06-21,
2020-06-22,12087.0
2020-06-23,12131.0
2020-06-24,12302.0
2020-06-25,12276.0
2020-06-26,12666.0
2020-06-27,
2020-06-28,
2020-06-29,12628.0
2020-06-30,12211.0
2020-07-01,12231.0
2020-07-02,12397.0
2020-07-03,12435.0
2020-07-04,
2020-07-05,
2020-07-06,12293.0
2020-07-07,12532.0
2020-07-08,12443.0
2020-07-09,12319.0
2020-07-10,12189.0
2020-07-11,
2020-07-12,
2020-07-13,12301.0
2020-07-14,12847.0
2020-07-15,12945.0
2020-07-16,12689.0
2020-07-17,13352.0
2020-07-18,
2020-07-19,
2020-07-20,13802.0
2020-07-21,13839.0
2020-07-22,13710.0
2020-07-23,14189.0
2020-07-24,14470.0
2020-07-25,
2020-07-26,
2020-07-27,14434.0
2020-07-28,14182.0
2020-07-29,14250.0
2020-07-30,14223.0
2020-07-31,14748.0
2020-08-01,
2020-08-02,
2020-08-03,14505.0
2020-08-04,14751.0
2020-08-05,14627.0
2020-08-06,14575.0
2020-08-07,14431.0
2020-08-08,
2020-08-09,
2020-08-10,14255.0
2020-08-11,14317.0
2020-08-12,13797.0
2020-08-13,13824.0
2020-08-14,13549.0
2020-08-15,
2020-08-16,
2020-08-17,14090.0
2020-08-18,14150.0
2020-08-19,14001.0
2020-08-20,14191.0
2020-08-21,13954.0
2020-08-22,
2020-08-23,
2020-08-24,13479.0
2020-08-25,13237.0
2020-08-26,13237.0
2020-08-27,13054.0
2020-08-28,13194.0
2020-08-29,
2020-08-30,
2020-08-31,13338.0
2020-09-01,13466.0
2020-09-02,13486.0
2020-09-03,13712.0
2020-09-04,13536.0
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,13428.0
2020-09-09,13173.0
2020-09-10,14219.0
2020-09-11,14058.0
2020-09-12,
2020-09-13,
2020-09-14,14262.0
2020-09-15,14254.0
2020-09-16,14217.0
2020-09-17,14428.0
2020-09-18,14267.0
2020-09-19,
2020-09-20,
2020-09-21,13801.0
2020-09-22,13469.0
2020-09-23,13569.0
2020-09-24,13913.0
2020-09-25,13794.0
2020-09-26,
2020-09-27,
2020-09-28,14520.0
2020-09-29,14176.0
2020-09-30,13860.0
2020-10-01,14369.0
2020-10-02,14651.0
2020-10-03,
2020-10-04,
2020-10-05,15623.0
2020-10-06,15087.0
2020-10-07,14660.0
2020-10-08,15089.0
2020-10-09,14737.0
2020-10-10,
2020-10-11,
2020-10-12,
2020-10-13,14773.0
2020-10-14,14641.0
2020-10-15,14651.0
2020-10-16,14445.0
2020-10-17,
2020-10-18,
2020-10-19,14341.0
2020-10-20,14756.0
2020-10-21,14419.0
2020-10-22,14930.0
2020-10-23,14642.0
2020-10-24,
2020-10-25,
2020-10-26,15090.0
2020-10-27,16360.0
2020-10-28,16937.0
2020-10-29,16933.0
2020-10-30,17024.0
2020-10-31,
2020-11-01,
2020-11-02,
2020-11-03,16498.0
2020-11-04,16897.0
2020-11-05,16899.0
2020-11-06,16807.0
2020-11-07,
2020-11-08,
2020-11-09,17065.0
2020-11-10,17212.0
2020-11-11,17185.0
2020-11-12,18069.0
2020-11-13,19015.0
2020-11-14,
2020-11-15,
2020-11-16,19390.0
2020-11-17,20124.0
2020-11-18,20078.0
2020-11-19,19498.0
2020-11-20,19279.0
2020-11-21,
2020-11-22,
2020-11-23,19134.0
2020-11-24,20162.0
2020-11-25,20198.0
2020-11-26,20321.0
2020-11-27,20118.0
2020-11-28,
2020-11-29,
2020-11-30,19974.0
2020-12-01,19997.0
2020-12-02,19981.0
2020-12-03,19677.0
2020-12-04,19597.0
2020-12-05,
2020-12-06,
2020-12-07,19741.0
2020-12-08,19725.0
2020-12-09,19807.0
2020-12-10,20059.0
2020-12-11,20330.0
2020-12-12,
2020-12-13,
2020-12-14,20458.0
2020-12-15,20726.0
2020-12-16,20318.0
2020-12-17,19978.0
2020-12-18,19694.0
2020-12-19,
2020-12-20,
2020-12-21,19926.0
2020-12-22,19586.0
2020-12-23,20037.0
2020-12-24,
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,20177.0
2020-12-29,19795.0
2020-12-30,19755.0
2020-12-31,
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,19631.0
2021-01-05,20129.0
2021-01-06,19829.0
2021-01-07,20163.0
2021-01-08,19534.0
2021-01-09,
2021-01-10,
2021-01-11,19110.0
2021-01-12,19111.0
2021-01-13,20041.0
2021-01-14,19877.0
2021-01-15,20632.0
2021-01-16,
2021-01-17,
2021-01-18,20642.0
2021-01-19,20604.0
2021-01-20,21272.0
2021-01-21,21006.0
2021-01-22,20443.0
2021-01-23,
2021-01-24,
2021-01-25,
2021-01-26,20837.0
2021-01-27,20965.0
2021-01-28,21255.0
2021-01-29,21609.0
2021-01-30,
2021-01-31,
2021-02-01,21197.0
2021-02-02,20661.0
2021-02-03,20501.0
2021-02-04,20679.0
2021-02-05,20123.0
2021-02-06,
2021-02-07,
2021-02-08,20003.0
2021-02-09,19735.0
2021-02-10,19827.0
2021-02-11,20027.0
2021-02-12,19865.0
2021-02-13,
2021-02-14,
2021-02-15,
2021-02-16,
2021-02-17,19829.0
2021-02-18,20199.0
2021-02-19,19599.0
2021-02-20,
2021-02-21,
2021-02-22,20257.0
2021-02-23,19851.0
2021-02-24,19423.0
2021-02-25,19983.0
2021-02-26,20461.0
2021-02-27,
2021-02-28,
2021-03-01,20389.0
2021-03-02,20429.0
2021-03-03,21241.0
2021-03-04,21133.0
2021-03-05,21153.0
2021-03-06,
2021-03-07,
2021-03-08,21173.0
2021-03-09,20905.0
2021-03-10,21024.0
2021-03-11,20524.0
2021-03-12,20328.0
2021-03-13,
2021-03-14,
2021-03-15,20196.0
2021-03-16,20288.0
2021-03-17,21309.0
2021-03-18,20757.0
2021-03-19,20762.0
2021-03-20,
2021-03-21,
2021-03-22,20658.0
2021-03-23,20599.0
2021-03-24,20547.0
2021-03-25,20459.0
2021-03-26,20604.0
2021-03-27,
2021-03-28,
2021-03-29,20160.0
2021-03-30,20253.0
2021-03-31,19856.0
2021-04-01,20207.0
2021-04-02,
2021-04-03,
2021-04-04,
2021-04-05,20392.0
2021-04-06,20270.0
2021-04-07,19770.0
2021-04-08,19806.0
2021-04-09,19411.0
2021-04-10,
2021-04-11,
2021-04-12,19367.0
2021-04-13,19384.0
2021-04-14,19366.0
2021-04-15,19270.0
2021-04-16,19100.0
2021-04-17,
2021-04-18,
2021-04-19,18929.0
2021-04-20,18710.0
2021-04-21,
2021-04-22,18454.0
2021-04-23,18318.0
2021-04-24,
2021-04-25,
2021-04-26,18158.0
2021-04-27,19040.0
2021-04-28,20265.0
2021-04-29,20441.0
2021-04-30,20330.0
2021-05-01,
2021-05-02,
2021-05-03,19990.0
2021-05-04,19757.0
2021-05-05,19901.0
2021-05-06,19879.0
2021-05-07,20346.0
2021-05-08,
2021-05-09,
2021-05-10,20384.0
2021-05-11,20822.0
2021-05-12,22292.0
2021-05-13,22125.0
2021-05-14,21813.0
2021-05-15,
2021-05-16,
2021-05-17,22315.0
2021-05-18,21897.0
2021-05-19,21770.0
2021-05-20,21651.0
2021-05-21,21581.0
2021-05-22,
2021-05-23,
2021-05-24,21594.0
2021-05-25,21824.0
2021-05-26,21391.0
2021-05-27,21063.0
2021-05-28,21109.0
2021-05-29,
2021-05-30,
2021-05-31,21173.0
2021-06-01,21187.0
2021-06-02,21545.0
2021-06-03,
2021-06-04,21397.0
2021-06-05,
2021-06-06,
2021-06-07,21550.0
2021-06-08,21310.0
2021-06-09,21230.0
2021-06-10,20766.0
2021-06-11,20498.0
2021-06-12,
2021-06-13,
2021-06-14,20435.0
2021-06-15,20168.0
2021-06-16,20188.0
2021-06-17,20171.0
2021-06-18,20261.0
2021-06-19,
2021-06-20,
2021-06-21,20322.0
2021-06-22,20577.0
2021-06-23,20549.0
2021-06-24,20403.0
2021-06-25,21755.0
2021-06-26,
2021-06-27,
2021-06-28,21566.0
2021-06-29,21460.0
2021-06-30,21363.0
2021-07-01,21374.0
2021-07-02,21779.0
2021-07-03,
2021-07-04,
2021-07-05,21605.0
2021-07-06,22090.0
2021-07-07,22527.0
2021-07-08,22259.0
2021-07-09,
2021-07-10,
2021-07-11,
2021-07-12,23171.0
2021-07-13,23126.0
2021-07-14,22901.0
2021-07-15,23153.0
2021-07-16,23141.0
2021-07-17,
2021-07-18,
2021-07-19,23125.0
2021-07-20,23046.0
2021-07-21,22850.0
2021-07-22,22679.0
2021-07-23,23063.0
2021-07-24,
2021-07-25,
2021-07-26,22847.0
2021-07-27,23115.0
2021-07-28,22883.0
2021-07-29,22903.0
2021-07-30,23489.0
2021-07-31,
2021-08-01,
2021-08-02,23633.0
2021-08-03,23149.0
2021-08-04,22841.0
2021-08-05,22875.0
2021-08-06,22969.0
2021-08-07,
2021-08-08,
2021-08-09,22508.0
2021-08-10,22254.0
2021-08-11,22220.0
2021-08-12,21856.0
2021-08-13,21784.0
2021-08-14,
2021-08-15,
2021-08-16,21747.0
2021-08-17,21747.0
2021-08-18,22254.0
2021-08-19,22520.0
2021-08-20,23391.0
2021-08-21,
2021-08-22,
2021-08-23,23130.0
2021-08-24,23158.0
2021-08-25,23830.0
2021-08-26,24040.0
2021-08-27,24130.0
2021-08-28,
2021-08-29,
2021-08-30,23533.0
2021-08-31,23301.0
2021-09-01,22945.0
2021-09-02,23075.0
2021-09-03,22871.0
2021-09-04,
2021-09-05,
2021-09-06,23189.0
2021-09-07,
2021-09-08,24109.0
2021-09-09,23857.0
2021-09-10,24587.0
2021-09-11,
2021-09-12,
2021-09-13,24401.0
2021-09-14,24261.0
2021-09-15,24427.0
2021-09-16,24087.0
2021-09-17,24383.0
2021-09-18,
2021-09-19,
2021-09-20,24416.0
2021-09-21,24112.0
2021-09-22,24195.0
2021-09-23,24043.0
2021-09-24,23579.0
2021-09-25,
2021-09-26,
2021-09-27,23527.0
2021-09-28,24185.0
2021-09-29,24113.0
2021-09-30,23972.0
2021-10-01,24291.0
2021-10-02,
2021-10-03,
2021-10-04,24689.0
2021-10-05,24621.0
2021-10-06,24720.0
2021-10-07,24513.0
2021-10-08,24775.0
2021-10-09,
2021-10-10,
2021-10-11,24635.0
2021-10-12,
2021-10-13,24797.0
2021-10-14,24412.0
2021-10-15,24344.0
2021-10-16,
2021-10-17,
2021-10-18,25138.0
2021-10-19,25652.0
2021-10-20,25600.0
2021-10-21,25636.0
2021-10-22,25810.0
2021-10-23,
2021-10-24,
2021-10-25,25579.0
2021-10-26,25269.0
2021-10-27,25515.0
2021-10-28,25195.0
2021-10-29,25035.0
2021-10-30,
2021-10-31,
2021-11-01,25108.0
2021-11-02,
2021-11-03,25524.0
2021-11-04,25492.0
2021-11-05,25512.0
2021-11-06,
2021-11-07,
2021-11-08,25192.0
2021-11-09,25096.0
2021-11-10,25080.0
2021-11-11,25030.0
2021-11-12,25082.0
2021-11-13,
2021-11-14,
2021-11-15,
2021-11-16,25159.0
2021-11-17,25098.0
2021-11-18,24986.0
2021-11-19,24728.0
2021-11-20,
2021-11-21,
2021-11-22,25232.0
2021-11-23,24696.0
2021-11-24,25229.0
2021-11-25,25267.0
2021-11-26,25153.0
2021-11-27,
2021-11-28,
2021-11-29,24883.0
2021-11-30,25417.0
2021-12-01,25565.0
2021-12-02,25980.0
2021-12-03,25820.0
2021-12-04,
2021-12-05,
2021-12-06,25675.0
2021-12-07,25675.0
2021-12-08,25752.0
2021-12-09,25764.0
2021-12-10,25676.0
2021-12-11,
2021-12-12,
2021-12-13,25881.0
2021-12-14,26206.0
2021-12-15,25938.0
2021-12-16,25742.0
2021-12-17,25334.0
2021-12-18,
2021-12-19,
2021-12-20,25370.0
2021-12-21,25298.0
2021-12-22,25233.0
2021-12-23,25325.0
2021-12-24,
2021-12-25,
2021-12-26,
2021-12-27,24991.0
2021-12-28,25057.0
2021-12-29,25276.0
2021-12-30,25068.0
2021-12-31,
2022-01-01,
2022-01-02,
2022-01-03,25340.0
2022-01-04,25239.0
2022-01-05,25108.0
2022-01-06,24605.0
2022-01-07,24580.0
2022-01-08,
2022-01-09,
2022-01-10,24064.0
2022-01-11,24732.0
2022-01-12,25204.0
2022-01-13,25124.0
2022-01-14,26159.0
2022-01-15,
2022-01-16,
2022-01-17,25863.0
2022-01-18,25423.0
2022-01-19,25381.0
2022-01-20,25388.0
2022-01-21,25253.0
2022-01-22,
2022-01-23,
2022-01-24,25376.0
2022-01-25,25510.0
2022-01-26,25370.0
2022-01-27,25390.0
2022-01-28,25246.0
2022-01-29,
2022-01-30,
2022-01-31,24919.0
2022-02-01,25172.0
2022-02-02,25513.0
2022-02-03,25245.0
2022-02-04,25758.0
2022-02-05,
2022-02-06,
2022-02-07,25751.0
2022-02-08,26632.0
2022-02-09,26434.0
2022-02-10,26295.0
2022-02-11,25975.0
2022-02-12,
2022-02-13,
2022-02-14,25650.0
2022-02-15,25818.0
2022-02-16,25439.0
2022-02-17,25740.0
2022-02-18,26369.0
2022-02-19,
2022-02-20,
2022-02-21,26693.0
2022-02-22,26118.0
2022-02-23,26837.0
2022-02-24,26711.0
2022-02-25,27101.0
2022-02-26,
2022-02-27,
2022-02-28,
2022-03-01,
2022-03-02,27209.0
2022-03-03,26754.0
2022-03-04,26219.0
2022-03-05,
2022-03-06,
2022-03-07,27355.0
2022-03-08,27087.0
2022-03-09,27309.0
2022-03-10,27408.0
2022-03-11,27994.0
2022-03-12,
2022-03-13,
2022-03-14,28038.0
2022-03-15,28182.0
2022-03-16,28303.0
2022-03-17,28755.0
2022-03-18,29579.0
2022-03-19,
2022-03-20,
2022-03-21,29790.0
2022-03-22,29522.0
2022-03-23,29244.0
2022-03-24,30110.0
2022-03-25,29914.0
2022-03-26,
2022-03-27,
2022-03-28,30142.0
2022-03-29,29820.0
2022-03-30,29625.0
2022-03-31,29425.0
2022-04-01,29417.0
2022-04-02,
2022-04-03,
2022-04-04,29169.0
2022-04-05,29863.0
2022-04-06,29703.0
2022-04-07,29668.0
2022-04-08,29623.0
2022-04-09,
2022-04-10,
2022-04-11,29613.0
2022-04-12,30257.0
2022-04-13,30113.0
2022-04-14,29971.0
2022-04-15,
2022-04-16,
2022-04-17,
2022-04-18,29826.0
2022-04-19,29638.0
2022-04-20,29703.0
2022-04-21,
2022-04-22,29625.0
2022-04-23,
2022-04-24,
2022-04-25,29145.0
2022-04-26,30072.0
2022-04-27,29752.0
2022-04-28,29799.0
2022-04-29,30565.0
2022-04-30,
2022-05-01,
2022-05-02,30656.0
2022-05-03,30388.0
2022-05-04,30264.0
2022-05-05,30864.0
2022-05-06,30907.0
2022-05-07,
2022-05-08,
2022-05-09,30835.0
2022-05-10,30453.0
2022-05-11,30293.0
2022-05-12,30903.0
2022-05-13,30922.0
2022-05-14,
2022-05-15,
2022-05-16,30751.0
2022-05-17,30566.0
2022-05-18,31398.0
2022-05-19,31274.0
2022-05-20,31090.0
2022-05-21,
2022-05-22,
2022-05-23,31312.0
2022-05-24,31149.0
2022-05-25,30955.0
2022-05-26,30997.0
2022-05-27,30891.0
2022-05-28,
2022-05-29,
2022-05-30,31433.0
2022-05-31,30897.0
2022-06-01,30648.0
2022-06-02,30291.0
2022-06-03,30219.0
2022-06-04,
2022-06-05,
2022-06-06,30333.0
2022-06-07,30201.0
2022-06-08,30249.0
2022-06-09,30285.0
2022-06-10,30186.0
2022-06-11,
2022-06-12,
2022-06-13,30206.0
2022-06-14,29975.0
2022-06-15,29599.0
2022-06-16,
2022-06-17,29295.0
2022-06-18,
2022-06-19,
2022-06-20,29306.0
2022-06-21,29249.0
2022-06-22,29797.0
2022-06-23,29781.0
2022-06-24,29533.0
2022-06-25,
2022-06-26,
2022-06-27,29974.0
2022-06-28,30464.0
2022-06-29,30284.0
2022-06-30,29901.0
2022-07-01,29849.0
2022-07-02,
2022-07-03,
2022-07-04,29806.0
2022-07-05,29758.0
2022-07-06,29747.0
2022-07-07,29737.0
2022-07-08,29273.0
2022-07-09,
2022-07-10,
2022-07-11,29026.0
2022-07-12,29013.0
2022-07-13,28987.0
2022-07-14,28952.0
2022-07-15,28986.0
2022-07-16,
2022-07-17,
2022-07-18,28727.0
2022-07-19,29063.0
2022-07-20,28969.0
2022-07-21,29488.0
2022-07-22,29251.0
2022-07-23,
2022-07-24,
2022-07-25,29030.0
2022-07-26,28984.0
2022-07-27,29574.0
2022-07-28,29788.0
2022-07-29,30006.0
2022-07-30,
2022-07-31,
