time,cstrategy
2019-03-29,1329.5999999999894
2019-03-30,
2019-03-31,
2019-04-01,759.9999999999893
2019-04-02,45.99999999998936
2019-04-03,356.3999999999894
2019-04-04,381.9999999999894
2019-04-05,692.3999999999895
2019-04-06,
2019-04-07,
2019-04-08,170.79999999998955
2019-04-09,231.39999999998955
2019-04-10,421.99999999998954
2019-04-11,707.5999999999897
2019-04-12,1017.9999999999898
2019-04-13,
2019-04-14,
2019-04-15,993.79999999999
2019-04-16,1429.3999999999894
2019-04-17,1844.9999999999889
2019-04-18,1508.1999999999882
2019-04-19,
2019-04-20,
2019-04-21,
2019-04-22,1896.1999999999878
2019-04-23,1504.3999999999871
2019-04-24,1687.1999999999869
2019-04-25,1370.3999999999862
2019-04-26,1913.7999999999854
2019-04-27,
2019-04-28,
2019-04-29,1811.799999999985
2019-04-30,1377.5999999999842
2019-05-01,
2019-05-02,1685.7999999999836
2019-05-03,1783.7999999999831
2019-05-04,
2019-05-05,
2019-05-06,2249.399999999983
2019-05-07,1909.7999999999824
2019-05-08,1977.799999999982
2019-05-09,1485.7999999999815
2019-05-10,841.3999999999813
2019-05-11,
2019-05-12,
2019-05-13,866.9999999999815
2019-05-14,990.1999999999816
2019-05-15,640.5999999999817
2019-05-16,808.5999999999818
2019-05-17,1146.5999999999817
2019-05-18,
2019-05-19,
2019-05-20,819.3999999999818
2019-05-21,82.59999999998189
2019-05-22,420.59999999998195
2019-05-23,628.5999999999821
2019-05-24,506.99999999998226
2019-05-25,
2019-05-26,
2019-05-27,739.7999999999823
2019-05-28,960.1999999999824
2019-05-29,-91.40000000001751
2019-05-30,374.1999999999824
2019-05-31,612.3999999999826
2019-06-01,
2019-06-02,
2019-06-03,212.79999999998262
2019-06-04,278.3999999999827
2019-06-05,303.99999999998266
2019-06-06,719.5999999999827
2019-06-07,952.3999999999828
2019-06-08,
2019-06-09,
2019-06-10,1262.7999999999824
2019-06-11,1190.999999999982
2019-06-12,1578.9999999999816
2019-06-13,2227.399999999981
2019-06-14,2345.3999999999805
2019-06-15,
2019-06-16,
2019-06-17,2320.99999999998
2019-06-18,2789.399999999979
2019-06-19,2579.9999999999786
2019-06-20,
2019-06-21,2480.3999999999783
2019-06-22,
2019-06-23,
2019-06-24,2813.7999999999774
2019-06-25,3184.399999999977
2019-06-26,3472.3999999999764
2019-06-27,3102.799999999976
2019-06-28,3645.9999999999754
2019-06-29,
2019-06-30,
2019-07-01,4033.999999999975
2019-07-02,3764.3999999999746
2019-07-03,3739.999999999974
2019-07-04,4112.999999999974
2019-07-05,4220.999999999975
2019-07-06,
2019-07-07,
2019-07-08,4024.199999999976
2019-07-09,
2019-07-10,3290.1999999999753
2019-07-11,3430.9999999999745
2019-07-12,3634.3999999999737
2019-07-13,
2019-07-14,
2019-07-15,4042.599999999973
2019-07-16,4400.599999999975
2019-07-17,4693.799999999977
2019-07-18,3866.9999999999786
2019-07-19,4114.999999999978
2019-07-20,
2019-07-21,
2019-07-22,4402.99999999998
2019-07-23,4663.399999999981
2019-07-24,5001.399999999983
2019-07-25,4657.199999999986
2019-07-26,4632.799999999988
2019-07-27,
2019-07-28,
2019-07-29,4333.3999999999905
2019-07-30,4533.999999999993
2019-07-31,4766.799999999994
2019-08-01,5065.199999999997
2019-08-02,5371.0
2019-08-03,
2019-08-04,
2019-08-05,5553.800000000001
2019-08-06,5436.600000000002
2019-08-07,4867.200000000004
2019-08-08,4570.400000000007
2019-08-09,4708.6000000000095
2019-08-10,
2019-08-11,
2019-08-12,4561.400000000011
2019-08-13,4794.200000000012
2019-08-14,5237.400000000014
2019-08-15,5120.600000000017
2019-08-16,5586.200000000019
2019-08-17,
2019-08-18,
2019-08-19,5896.60000000002
2019-08-20,6284.600000000022
2019-08-21,6325.000000000024
2019-08-22,6635.400000000025
2019-08-23,6868.200000000026
2019-08-24,
2019-08-25,
2019-08-26,6636.200000000028
2019-08-27,6946.6000000000295
2019-08-28,7284.600000000031
2019-08-29,7452.600000000033
2019-08-30,7931.000000000036
2019-08-31,
2019-09-01,
2019-09-02,8008.600000000037
2019-09-03,7904.000000000038
2019-09-04,7197.200000000041
2019-09-05,7507.600000000042
2019-09-06,7845.600000000044
2019-09-07,
2019-09-08,
2019-09-09,8078.400000000045
2019-09-10,7561.600000000048
2019-09-11,7872.000000000049
2019-09-12,8045.000000000051
2019-09-13,8305.400000000052
2019-09-14,
2019-09-15,
2019-09-16,8243.600000000055
2019-09-17,7789.000000000056
2019-09-18,7324.600000000059
2019-09-19,7635.00000000006
2019-09-20,7250.600000000062
2019-09-21,
2019-09-22,
2019-09-23,6771.000000000064
2019-09-24,6489.200000000066
2019-09-25,5774.800000000068
2019-09-26,6035.20000000007
2019-09-27,6073.200000000072
2019-09-28,
2019-09-29,
2019-09-30,5701.2000000000735
2019-10-01,5506.800000000076
2019-10-02,5395.000000000078
2019-10-03,5250.40000000008
2019-10-04,5428.600000000082
2019-10-05,
2019-10-06,
2019-10-07,5533.800000000083
2019-10-08,5921.800000000085
2019-10-09,6317.400000000087
2019-10-10,6407.800000000088
2019-10-11,6346.200000000092
2019-10-12,
2019-10-13,
2019-10-14,6156.800000000094
2019-10-15,6389.600000000095
2019-10-16,6070.400000000098
2019-10-17,6110.800000000099
2019-10-18,6036.4000000001015
2019-10-19,
2019-10-20,
2019-10-21,6024.800000000105
2019-10-22,6412.800000000107
2019-10-23,5381.20000000011
2019-10-24,5536.400000000111
2019-10-25,5176.800000000112
2019-10-26,
2019-10-27,
2019-10-28,5332.000000000113
2019-10-29,5564.800000000114
2019-10-30,5915.600000000117
2019-10-31,6018.800000000119
2019-11-01,6279.200000000121
2019-11-02,
2019-11-03,
2019-11-04,6694.800000000123
2019-11-05,6650.600000000126
2019-11-06,6818.600000000128
2019-11-07,7141.80000000013
2019-11-08,7607.400000000132
2019-11-09,
2019-11-10,
2019-11-11,7915.800000000136
2019-11-12,7621.400000000138
2019-11-13,8164.60000000014
2019-11-14,8530.200000000143
2019-11-15,
2019-11-16,
2019-11-17,
2019-11-18,8918.200000000144
2019-11-19,8343.800000000147
2019-11-20,
2019-11-21,7967.000000000149
2019-11-22,8277.40000000015
2019-11-23,
2019-11-24,
2019-11-25,8587.800000000152
2019-11-26,8668.600000000155
2019-11-27,8969.200000000157
2019-11-28,8247.60000000016
2019-11-29,8790.800000000163
2019-11-30,
2019-12-01,
2019-12-02,8891.400000000165
2019-12-03,9229.400000000167
2019-12-04,9539.800000000168
2019-12-05,9105.20000000017
2019-12-06,8396.000000000173
2019-12-07,
2019-12-08,
2019-12-09,8219.400000000176
2019-12-10,8685.200000000179
2019-12-11,9100.800000000181
2019-12-12,8611.600000000184
2019-12-13,8887.400000000187
2019-12-14,
2019-12-15,
2019-12-16,8325.60000000019
2019-12-17,8698.800000000192
2019-12-18,8909.200000000194
2019-12-19,9282.200000000195
2019-12-20,9697.800000000198
2019-12-21,
2019-12-22,
2019-12-23,9893.4000000002
2019-12-24,
2019-12-25,
2019-12-26,9756.400000000202
2019-12-27,9224.800000000205
2019-12-28,
2019-12-29,
2019-12-30,9350.600000000208
2019-12-31,
2020-01-01,
2020-01-02,9188.80000000021
2020-01-03,9576.800000000212
2020-01-04,
2020-01-05,
2020-01-06,9995.000000000215
2020-01-07,9730.600000000217
2020-01-08,9678.600000000219
2020-01-09,10094.20000000022
2020-01-10,10482.200000000223
2020-01-11,
2020-01-12,
2020-01-13,10792.600000000224
2020-01-14,10393.000000000226
2020-01-15,10808.600000000228
2020-01-16,10906.400000000229
2020-01-17,10477.000000000231
2020-01-18,
2020-01-19,
2020-01-20,10737.400000000232
2020-01-21,11203.000000000235
2020-01-22,11003.600000000237
2020-01-23,11296.80000000024
2020-01-24,11479.60000000024
2020-01-25,
2020-01-26,
2020-01-27,11277.400000000242
2020-01-28,10613.400000000245
2020-01-29,11029.000000000247
2020-01-30,11004.60000000025
2020-01-31,11292.800000000252
2020-02-01,
2020-02-02,
2020-02-03,11553.200000000254
2020-02-04,12096.400000000256
2020-02-05,11387.200000000259
2020-02-06,11697.60000000026
2020-02-07,11865.600000000262
2020-02-08,
2020-02-09,
2020-02-10,12323.800000000265
2020-02-11,12351.400000000265
2020-02-12,12661.800000000267
2020-02-13,13077.400000000269
2020-02-14,12283.200000000272
2020-02-15,
2020-02-16,
2020-02-17,12563.800000000274
2020-02-18,12796.600000000275
2020-02-19,12412.400000000278
2020-02-20,12780.60000000028
2020-02-21,13091.000000000282
2020-02-22,
2020-02-23,
2020-02-24,
2020-02-25,
2020-02-26,13196.200000000283
2020-02-27,12924.200000000284
2020-02-28,12769.800000000287
2020-02-29,
2020-03-01,
2020-03-02,12653.00000000029
2020-03-03,12771.000000000291
2020-03-04,13003.800000000292
2020-03-05,13016.600000000293
2020-03-06,13042.200000000295
2020-03-07,
2020-03-08,
2020-03-09,12683.000000000298
2020-03-10,12483.800000000301
2020-03-11,12589.000000000302
2020-03-12,12642.200000000304
2020-03-13,12617.400000000305
2020-03-14,
2020-03-15,
2020-03-16,13005.400000000307
2020-03-17,12953.400000000309
2020-03-18,12941.40000000031
2020-03-19,13072.200000000314
2020-03-20,12970.200000000315
2020-03-21,
2020-03-22,
2020-03-23,13060.600000000317
2020-03-24,13411.40000000032
2020-03-25,13074.600000000322
2020-03-26,13270.200000000325
2020-03-27,13763.400000000327
2020-03-28,
2020-03-29,
2020-03-30,14101.400000000329
2020-03-31,13971.80000000033
2020-04-01,14049.40000000033
2020-04-02,14089.800000000332
2020-04-03,14633.000000000335
2020-04-04,
2020-04-05,
2020-04-06,14893.400000000336
2020-04-07,15011.400000000338
2020-04-08,14599.800000000341
2020-04-09,14832.600000000342
2020-04-10,
2020-04-11,
2020-04-12,
2020-04-13,15000.600000000344
2020-04-14,14458.600000000346
2020-04-15,14009.400000000349
2020-04-16,14347.40000000035
2020-04-17,13908.200000000354
2020-04-18,
2020-04-19,
2020-04-20,14373.800000000356
2020-04-21,
2020-04-22,14464.200000000357
2020-04-23,14477.000000000358
2020-04-24,14645.00000000036
2020-04-25,
2020-04-26,
2020-04-27,14853.000000000362
2020-04-28,14438.600000000364
2020-04-29,14157.000000000367
2020-04-30,13835.00000000037
2020-05-01,
2020-05-02,
2020-05-03,
2020-05-04,13708.200000000372
2020-05-05,14279.000000000375
2020-05-06,14447.000000000377
2020-05-07,14292.600000000379
2020-05-08,13983.400000000382
2020-05-09,
2020-05-10,
2020-05-11,14581.800000000385
2020-05-12,14737.000000000386
2020-05-13,14895.400000000389
2020-05-14,14381.000000000391
2020-05-15,14704.200000000394
2020-05-16,
2020-05-17,
2020-05-18,14537.400000000396
2020-05-19,14485.400000000398
2020-05-20,14603.4000000004
2020-05-21,14473.800000000401
2020-05-22,14619.400000000403
2020-05-23,
2020-05-24,
2020-05-25,14645.000000000406
2020-05-26,14853.400000000409
2020-05-27,15049.000000000411
2020-05-28,14804.600000000413
2020-05-29,14752.600000000415
2020-05-30,
2020-05-31,
2020-06-01,14480.600000000417
2020-06-02,14276.20000000042
2020-06-03,14329.00000000042
2020-06-04,14354.600000000422
2020-06-05,14472.600000000424
2020-06-06,
2020-06-07,
2020-06-08,14111.000000000427
2020-06-09,14254.20000000043
2020-06-10,14592.200000000432
2020-06-11,
2020-06-12,14425.400000000434
2020-06-13,
2020-06-14,
2020-06-15,14088.600000000437
2020-06-16,14179.000000000438
2020-06-17,14089.800000000441
2020-06-18,14583.000000000444
2020-06-19,14531.000000000446
2020-06-20,
2020-06-21,
2020-06-22,14506.600000000448
2020-06-23,14972.20000000045
2020-06-24,15090.200000000452
2020-06-25,14895.800000000454
2020-06-26,14856.600000000457
2020-06-27,
2020-06-28,
2020-06-29,14872.20000000046
2020-06-30,14962.60000000046
2020-07-01,14405.800000000463
2020-07-02,14679.000000000466
2020-07-03,14419.800000000469
2020-07-04,
2020-07-05,
2020-07-06,14602.60000000047
2020-07-07,14913.000000000471
2020-07-08,14356.200000000474
2020-07-09,13931.800000000476
2020-07-10,14177.400000000478
2020-07-11,
2020-07-12,
2020-07-13,14487.80000000048
2020-07-14,14383.800000000483
2020-07-15,14424.200000000485
2020-07-16,14372.200000000486
2020-07-17,14710.200000000488
2020-07-18,
2020-07-19,
2020-07-20,14735.80000000049
2020-07-21,14321.400000000493
2020-07-22,14502.200000000495
2020-07-23,14372.600000000497
2020-07-24,14760.600000000499
2020-07-25,
2020-07-26,
2020-07-27,14631.0000000005
2020-07-28,14656.600000000502
2020-07-29,15044.600000000504
2020-07-30,14410.200000000506
2020-07-31,14358.200000000508
2020-08-01,
2020-08-02,
2020-08-03,14139.000000000511
2020-08-04,13687.400000000514
2020-08-05,13663.000000000517
2020-08-06,13276.60000000052
2020-08-07,12967.400000000524
2020-08-08,
2020-08-09,
2020-08-10,13433.000000000526
2020-08-11,13161.000000000528
2020-08-12,13136.60000000053
2020-08-13,12997.000000000531
2020-08-14,13567.800000000534
2020-08-15,
2020-08-16,
2020-08-17,13741.000000000537
2020-08-18,13689.000000000538
2020-08-19,14089.800000000541
2020-08-20,13263.000000000544
2020-08-21,13458.600000000546
2020-08-22,
2020-08-23,
2020-08-24,13291.800000000549
2020-08-25,12827.40000000055
2020-08-26,13100.600000000553
2020-08-27,12751.000000000555
2020-08-28,12491.800000000558
2020-08-29,
2020-08-30,
2020-08-31,12375.00000000056
2020-09-01,12245.400000000562
2020-09-02,12738.600000000564
2020-09-03,12246.600000000566
2020-09-04,12222.200000000568
2020-09-05,
2020-09-06,
2020-09-07,
2020-09-08,12247.80000000057
2020-09-09,12415.800000000572
2020-09-10,12959.000000000575
2020-09-11,13282.200000000577
2020-09-12,
2020-09-13,
2020-09-14,13115.40000000058
2020-09-15,12998.600000000582
2020-09-16,12804.200000000585
2020-09-17,13297.400000000587
2020-09-18,13530.200000000588
2020-09-19,
2020-09-20,
2020-09-21,12703.40000000059
2020-09-22,13041.400000000593
2020-09-23,13507.000000000595
2020-09-24,12977.800000000598
2020-09-25,12705.8000000006
2020-09-26,
2020-09-27,
2020-09-28,13043.800000000601
2020-09-29,13537.000000000604
2020-09-30,13590.200000000606
2020-10-01,14055.800000000609
2020-10-02,14081.40000000061
2020-10-03,
2020-10-04,
2020-10-05,13474.600000000613
2020-10-06,13735.000000000615
2020-10-07,13825.400000000616
2020-10-08,14318.600000000619
2020-10-09,14294.200000000621
2020-10-10,
2020-10-11,
2020-10-12,
2020-10-13,14205.000000000624
2020-10-14,14387.800000000625
2020-10-15,14620.600000000626
2020-10-16,14881.000000000628
2020-10-17,
2020-10-18,
2020-10-19,14971.400000000629
2020-10-20,14764.20000000063
2020-10-21,14442.200000000632
2020-10-22,14303.000000000635
2020-10-23,14768.600000000637
2020-10-24,
2020-10-25,
2020-10-26,14709.20000000064
2020-10-27,15047.200000000641
2020-10-28,15215.200000000643
2020-10-29,15048.400000000645
2020-10-30,14986.800000000649
2020-10-31,
2020-11-01,
2020-11-02,
2020-11-03,15142.00000000065
2020-11-04,15052.800000000652
2020-11-05,15198.400000000654
2020-11-06,14306.800000000658
2020-11-07,
2020-11-08,
2020-11-09,14437.20000000066
2020-11-10,14632.800000000661
2020-11-11,14828.400000000664
2020-11-12,14996.400000000665
2020-11-13,14857.200000000668
2020-11-14,
2020-11-15,
2020-11-16,14690.40000000067
2020-11-17,14473.600000000673
2020-11-18,14734.000000000675
2020-11-19,15072.000000000677
2020-11-20,15345.20000000068
2020-11-21,
2020-11-22,
2020-11-23,15555.60000000068
2020-11-24,15331.400000000684
2020-11-25,15137.000000000686
2020-11-26,15149.800000000687
2020-11-27,14465.400000000689
2020-11-28,
2020-11-29,
2020-11-30,14078.600000000692
2020-12-01,14324.200000000694
2020-12-02,14662.200000000696
2020-12-03,15283.000000000698
2020-12-04,15088.6000000007
2020-12-05,
2020-12-06,
2020-12-07,15064.200000000703
2020-12-08,15479.800000000705
2020-12-09,15507.400000000705
2020-12-10,14643.400000000709
2020-12-11,14399.000000000711
2020-12-12,
2020-12-13,
2020-12-14,14567.000000000713
2020-12-15,14775.400000000716
2020-12-16,14698.600000000719
2020-12-17,14894.200000000721
2020-12-18,14972.600000000724
2020-12-19,
2020-12-20,
2020-12-21,15295.800000000727
2020-12-22,15463.800000000729
2020-12-23,15476.60000000073
2020-12-24,
2020-12-25,
2020-12-26,
2020-12-27,
2020-12-28,15517.000000000731
2020-12-29,15325.400000000735
2020-12-30,15223.400000000736
2020-12-31,
2021-01-01,
2021-01-02,
2021-01-03,
2021-01-04,15236.200000000737
2021-01-05,15354.20000000074
2021-01-06,15522.200000000741
2021-01-07,15782.600000000743
2021-01-08,15680.600000000744
2021-01-09,
2021-01-10,
2021-01-11,15628.600000000746
2021-01-12,15217.00000000075
2021-01-13,14945.000000000751
2021-01-14,14815.400000000753
2021-01-15,14543.400000000755
2021-01-16,
2021-01-17,
2021-01-18,14803.800000000756
2021-01-19,14857.000000000759
2021-01-20,14872.60000000076
2021-01-21,14770.600000000763
2021-01-22,15081.000000000764
2021-01-23,
2021-01-24,
2021-01-25,
2021-01-26,14926.600000000766
2021-01-27,15159.400000000767
2021-01-28,15665.40000000077
2021-01-29,15833.400000000773
2021-01-30,
2021-01-31,
2021-02-01,15666.600000000775
2021-02-02,15202.200000000777
2021-02-03,14957.80000000078
2021-02-04,15190.60000000078
2021-02-05,15656.200000000783
2021-02-06,
2021-02-07,
2021-02-08,15384.200000000785
2021-02-09,15397.000000000786
2021-02-10,15230.200000000788
2021-02-11,15543.40000000079
2021-02-12,15739.000000000793
2021-02-13,
2021-02-14,
2021-02-15,
2021-02-16,
2021-02-17,16049.400000000795
2021-02-18,15984.800000000796
2021-02-19,16130.400000000798
2021-02-20,
2021-02-21,
2021-02-22,15716.0000000008
2021-02-23,15691.600000000803
2021-02-24,15642.400000000805
2021-02-25,15952.800000000807
2021-02-26,16340.800000000809
2021-02-27,
2021-02-28,
2021-03-01,16564.000000000804
2021-03-02,16292.000000000799
2021-03-03,16215.200000000797
2021-03-04,16305.600000000799
2021-03-05,16876.40000000079
2021-03-06,
2021-03-07,
2021-03-08,16966.800000000785
2021-03-09,16827.600000000773
2021-03-10,16366.00000000077
2021-03-11,16226.800000000772
2021-03-12,16344.800000000774
2021-03-13,
2021-03-14,
2021-03-15,16292.800000000774
2021-03-16,16525.600000000773
2021-03-17,16501.200000000765
2021-03-18,16656.40000000076
2021-03-19,16539.60000000076
2021-03-20,
2021-03-21,
2021-03-22,16565.20000000075
2021-03-23,16578.000000000746
2021-03-24,16888.40000000074
2021-03-25,16978.800000000734
2021-03-26,17499.600000000723
2021-03-27,
2021-03-28,
2021-03-29,17332.800000000712
2021-03-30,17423.200000000706
2021-03-31,17618.800000000698
2021-04-01,18084.40000000069
2021-04-02,
2021-04-03,
2021-04-04,
2021-04-05,18472.40000000068
2021-04-06,18668.000000000673
2021-04-07,18383.20000000067
2021-04-08,18266.40000000066
2021-04-09,18526.800000000654
2021-04-10,
2021-04-11,
2021-04-12,18580.000000000644
2021-04-13,18428.000000000637
2021-04-14,18508.800000000625
2021-04-15,18754.400000000616
2021-04-16,18482.40000000061
2021-04-17,
2021-04-18,
2021-04-19,18470.4000000006
2021-04-20,18680.800000000596
2021-04-21,
2021-04-22,18448.80000000059
2021-04-23,18112.00000000058
2021-04-24,
2021-04-25,
2021-04-26,18202.400000000573
2021-04-27,18178.000000000564
2021-04-28,17918.800000000552
2021-04-29,18049.60000000054
2021-04-30,18322.80000000053
2021-05-01,
2021-05-02,
2021-05-03,18038.000000000528
2021-05-04,17936.00000000052
2021-05-05,17704.400000000507
2021-05-06,18112.600000000497
2021-05-07,18655.800000000487
2021-05-08,
2021-05-09,
2021-05-10,18869.000000000477
2021-05-11,18739.40000000047
2021-05-12,18752.200000000466
2021-05-13,18195.400000000456
2021-05-14,18313.40000000045
2021-05-15,
2021-05-16,
2021-05-17,18559.00000000044
2021-05-18,18612.20000000043
2021-05-19,18665.40000000042
2021-05-20,18473.60000000041
2021-05-21,18628.800000000407
2021-05-22,
2021-05-23,
2021-05-24,18711.8000000004
2021-05-25,19099.800000000392
2021-05-26,19100.400000000383
2021-05-27,19268.400000000376
2021-05-28,19606.40000000037
2021-05-29,
2021-05-30,
2021-05-31,19609.40000000036
2021-06-01,19390.20000000035
2021-06-02,19663.40000000034
2021-06-03,
2021-06-04,19561.400000000333
2021-06-05,
2021-06-06,
2021-06-07,19757.000000000324
2021-06-08,20085.200000000314
2021-06-09,20125.600000000308
2021-06-10,20398.800000000298
2021-06-11,20169.40000000029
2021-06-12,
2021-06-13,
2021-06-14,20415.00000000028
2021-06-15,19950.60000000027
2021-06-16,20338.600000000264
2021-06-17,20456.600000000257
2021-06-18,20999.800000000247
2021-06-19,
2021-06-20,
2021-06-21,21020.600000000235
2021-06-22,20673.800000000225
2021-06-23,20662.000000000215
2021-06-24,20342.800000000203
2021-06-25,20330.800000000196
2021-06-26,
2021-06-27,
2021-06-28,19716.600000000184
2021-06-29,19289.40000000018
2021-06-30,19102.800000000167
2021-07-01,19128.400000000158
2021-07-02,19361.200000000154
2021-07-03,
2021-07-04,
2021-07-05,19464.400000000143
2021-07-06,19632.400000000136
2021-07-07,20020.40000000013
2021-07-08,19748.40000000012
2021-07-09,
2021-07-10,
2021-07-11,
2021-07-12,19296.400000000114
2021-07-13,19464.400000000107
2021-07-14,19815.200000000095
2021-07-15,20141.000000000084
2021-07-16,19896.600000000075
2021-07-17,
2021-07-18,
2021-07-19,20234.600000000068
2021-07-20,20117.800000000057
2021-07-21,19433.40000000005
2021-07-22,19486.60000000004
2021-07-23,19567.000000000033
2021-07-24,
2021-07-25,
2021-07-26,19292.600000000024
2021-07-27,19383.200000000015
2021-07-28,19904.000000000004
2021-07-29,20447.199999999993
2021-07-30,20835.199999999986
2021-07-31,
2021-08-01,
2021-08-02,20875.59999999998
2021-08-03,20386.799999999963
2021-08-04,20284.799999999956
2021-08-05,20325.19999999995
2021-08-06,20511.199999999935
2021-08-07,
2021-08-08,
2021-08-09,20394.399999999925
2021-08-10,19777.799999999912
2021-08-11,20348.5999999999
2021-08-12,20076.599999999893
2021-08-13,20386.999999999887
2021-08-14,
2021-08-15,
2021-08-16,20697.39999999988
2021-08-17,20787.799999999876
2021-08-18,21033.399999999867
2021-08-19,20788.999999999858
2021-08-20,20842.199999999848
2021-08-21,
2021-08-22,
2021-08-23,21050.599999999835
2021-08-24,20941.199999999826
2021-08-25,21046.999999999814
2021-08-26,21434.999999999807
2021-08-27,21758.199999999797
2021-08-28,
2021-08-29,
2021-08-30,21943.79999999979
2021-08-31,22254.199999999782
2021-09-01,22642.199999999775
2021-09-02,22952.59999999977
2021-09-03,23418.19999999976
2021-09-04,
2021-09-05,
2021-09-06,23753.799999999752
2021-09-07,
2021-09-08,23844.199999999746
2021-09-09,23612.19999999974
2021-09-10,24155.39999999973
2021-09-11,
2021-09-12,
2021-09-13,24163.59999999972
2021-09-14,24151.59999999971
2021-09-15,24179.999999999698
2021-09-16,24595.59999999969
2021-09-17,24401.19999999968
2021-09-18,
2021-09-19,
2021-09-20,24559.199999999673
2021-09-21,24287.199999999666
2021-09-22,24455.19999999966
2021-09-23,24843.19999999965
2021-09-24,24793.799999999643
2021-09-25,
2021-09-26,
2021-09-27,25131.799999999635
2021-09-28,25079.79999999963
2021-09-29,24692.999999999618
2021-09-30,25108.59999999961
2021-10-01,25211.7999999996
2021-10-02,
2021-10-03,
2021-10-04,25654.99999999959
2021-10-05,25745.399999999583
2021-10-06,25720.999999999574
2021-10-07,25746.599999999566
2021-10-08,26056.99999999956
2021-10-09,
2021-10-10,
2021-10-11,26367.399999999554
2021-10-12,
2021-10-13,26535.399999999547
2021-10-14,26633.599999999537
2021-10-15,26971.59999999953
2021-10-16,
2021-10-17,
2021-10-18,26557.19999999952
2021-10-19,26687.599999999515
2021-10-20,26855.599999999507
2021-10-21,26818.399999999503
2021-10-22,26601.599999999493
2021-10-23,
2021-10-24,
2021-10-25,26122.39999999948
2021-10-26,26083.19999999947
2021-10-27,25851.199999999462
2021-10-28,25876.799999999454
2021-10-29,25759.999999999443
2021-10-30,
2021-10-31,
2021-11-01,26198.39999999943
2021-11-02,
2021-11-03,26081.59999999942
2021-11-04,25991.999999999414
2021-11-05,25719.999999999407
2021-11-06,
2021-11-07,
2021-11-08,25590.3999999994
2021-11-09,25900.799999999395
2021-11-10,26211.19999999939
2021-11-11,26291.999999999378
2021-11-12,26602.399999999372
2021-11-13,
2021-11-14,
2021-11-15,
2021-11-16,26940.399999999365
2021-11-17,26888.399999999358
2021-11-18,27006.39999999935
2021-11-19,27316.799999999344
2021-11-20,
2021-11-21,
2021-11-22,27549.59999999934
2021-11-23,27149.999999999334
2021-11-24,27473.199999999324
2021-11-25,27655.99999999932
2021-11-26,27681.59999999931
2021-11-27,
2021-11-28,
2021-11-29,27344.7999999993
2021-11-30,27527.99999999929
2021-12-01,27760.799999999286
2021-12-02,27631.19999999928
2021-12-03,28019.199999999273
2021-12-04,
2021-12-05,
2021-12-06,28342.399999999263
2021-12-07,27670.399999999256
2021-12-08,27520.999999999247
2021-12-09,27521.59999999924
2021-12-10,27837.19999999923
2021-12-11,
2021-12-12,
2021-12-13,28069.999999999225
2021-12-14,28147.599999999224
2021-12-15,28668.399999999212
2021-12-16,28473.999999999203
2021-12-17,28201.999999999196
2021-12-18,
2021-12-19,
2021-12-20,28667.599999999187
2021-12-21,28693.19999999918
2021-12-22,27801.599999999165
2021-12-23,28047.199999999157
2021-12-24,
2021-12-25,
2021-12-26,
2021-12-27,26970.599999999144
