time,time_ent,type,position_id,magic,price_ent,volume,posi,time_ext,price_ext,profit,comment,delta_t,pts_final_demo,pts_final_real,lucro,cstrategy
2025-07-02 10:20:00,2025-07-02 10:25:00,1,2140041726,9783,141700.0,1.0,short,2025-07-02 17:54:00,141270.0,86.0,,449.0,430.0,430.0,85.5,-1088.5
2025-07-02 11:30:00,2025-07-02 11:35:00,0,2140504308,9783,140725.0,1.0,long,2025-07-02 17:54:00,141265.0,108.0,,379.0,540.0,540.0,107.5,-981.0
2025-07-02 12:15:00,2025-07-02 12:20:00,0,2140767237,9783,141195.0,1.0,long,2025-07-02 17:54:00,141265.0,14.0,,334.0,70.0,70.0,13.5,-967.5
2025-07-02 13:25:00,2025-07-02 13:30:00,0,2141082327,9783,141170.0,1.0,long,2025-07-02 17:54:00,141265.0,19.0,,264.0,95.0,95.0,18.5,-949.0
2025-07-02 13:45:00,2025-07-02 13:50:00,0,2141164524,9783,141315.0,1.0,long,2025-07-02 17:54:00,141265.0,-10.0,,244.0,50.0,-50.0,-10.5,-959.5
2025-07-03 10:00:00,2025-07-03 10:05:00,0,2142275553,9783,141670.0,1.0,long,2025-07-03 10:54:50,143150.0,296.0,[tp 143150],49.833333333333336,1480.0,1480.0,295.5,-664.0
2025-07-03 10:15:00,2025-07-03 10:20:00,1,2142385947,9783,141215.0,1.0,short,2025-07-03 10:39:08,142865.0,-330.0,[sl 142865],19.133333333333333,1650.0,-1650.0,-330.5,-994.5
2025-07-03 10:25:00,2025-07-03 10:30:00,0,2142450727,9783,141760.0,1.0,long,2025-07-03 11:01:01,143240.0,296.0,[tp 143240],31.016666666666666,1480.0,1480.0,295.5,-699.0
2025-07-03 11:30:00,2025-07-03 11:35:00,1,2142882909,9783,142830.0,1.0,short,2025-07-03 17:54:00,143165.0,-67.0,,379.0,335.0,-335.0,-67.5,-766.5
2025-07-03 11:45:00,2025-07-03 11:50:00,1,2142938896,9783,142755.0,1.0,short,2025-07-03 17:54:00,143165.0,-82.0,,364.0,410.0,-410.0,-82.5,-849.0
2025-07-03 12:15:00,2025-07-03 12:20:00,0,2143075179,9783,143010.0,1.0,long,2025-07-03 17:54:00,143160.0,30.0,,334.0,150.0,150.0,29.5,-819.5
2025-07-03 13:15:00,2025-07-03 13:20:00,0,2143261372,9783,143090.0,1.0,long,2025-07-03 17:54:00,143160.0,14.0,,274.0,70.0,70.0,13.5,-806.0
2025-07-03 13:30:00,2025-07-03 13:35:00,0,2143309926,9783,143145.0,1.0,long,2025-07-03 17:54:00,143160.0,3.0,,259.0,15.0,15.0,2.5,-803.5
2025-07-03 13:45:00,2025-07-03 13:50:00,0,2143358501,9783,143240.0,1.0,long,2025-07-03 17:54:00,143160.0,-16.0,,244.0,80.0,-80.0,-16.5,-820.0
2025-07-03 13:55:00,2025-07-03 14:00:00,0,2143397422,9783,143310.0,1.0,long,2025-07-03 17:54:00,143160.0,-30.0,,234.0,150.0,-150.0,-30.5,-850.5
2025-07-04 10:05:00,2025-07-04 10:10:00,0,2144302673,9783,142730.0,1.0,long,2025-07-04 17:54:00,143325.0,119.0,,464.0,595.0,595.0,118.5,-732.0
2025-07-04 10:35:00,2025-07-04 10:40:00,1,2144467859,9783,142590.0,1.0,short,2025-07-04 17:54:00,143330.0,-148.0,,434.0,740.0,-740.0,-148.5,-880.5
2025-07-04 10:40:00,2025-07-04 10:45:00,0,2144500287,9783,142845.0,1.0,long,2025-07-04 17:54:00,143325.0,96.0,,429.0,480.0,480.0,95.5,-785.0
2025-07-04 10:50:00,2025-07-04 10:55:00,0,2144555170,9783,142925.0,1.0,long,2025-07-04 17:54:00,143325.0,80.0,,419.0,400.0,400.0,79.5,-705.5
2025-07-04 12:10:00,2025-07-04 12:15:00,0,2144879499,9783,143355.0,1.0,long,2025-07-04 17:54:00,143325.0,-6.0,,339.0,30.0,-30.0,-6.5,-712.0
2025-07-04 12:50:00,2025-07-04 12:55:00,1,2145001677,9783,143285.0,1.0,short,2025-07-04 17:54:00,143330.0,-9.0,,299.0,45.0,-45.0,-9.5,-721.5
2025-07-04 13:15:00,2025-07-04 13:20:00,0,2145068281,9783,143415.0,1.0,long,2025-07-04 17:54:00,143325.0,-18.0,,274.0,90.0,-90.0,-18.5,-740.0
2025-07-04 13:50:00,2025-07-04 13:55:00,1,2145174812,9783,143240.0,1.0,short,2025-07-04 17:54:00,143330.0,-18.0,,239.0,90.0,-90.0,-18.5,-758.5
2025-07-07 10:00:00,2025-07-07 10:05:00,0,2145961126,9783,143290.0,1.0,long,2025-07-07 13:06:42,141640.0,-330.0,[sl 141640],181.7,1650.0,-1650.0,-330.5,-1089.0
2025-07-07 10:20:00,2025-07-07 10:25:00,1,2146102691,9783,142760.0,1.0,short,2025-07-07 14:01:27,141280.0,296.0,[tp 141280],216.45,1480.0,1480.0,295.5,-793.5
2025-07-07 11:00:00,2025-07-07 11:05:00,1,2146367573,9783,142275.0,1.0,short,2025-07-07 17:53:57,141375.0,180.0,,408.95,900.0,900.0,179.5,-614.0
2025-07-07 11:40:00,2025-07-07 11:45:00,1,2146540599,9783,142210.0,1.0,short,2025-07-07 17:53:57,141375.0,167.0,,368.95,835.0,835.0,166.5,-447.5
2025-07-07 12:05:00,2025-07-07 12:10:00,1,2146665451,9783,141995.0,1.0,short,2025-07-07 17:53:57,141375.0,124.0,,343.95,620.0,620.0,123.5,-324.0
2025-07-07 12:45:00,2025-07-07 12:50:00,1,2146807151,9783,141715.0,1.0,short,2025-07-07 17:53:57,141375.0,68.0,,303.95,340.0,340.0,67.5,-256.5
2025-07-07 13:15:00,2025-07-07 13:20:00,1,2146899003,9783,141620.0,1.0,short,2025-07-07 17:53:57,141375.0,49.0,,273.95,245.0,245.0,48.5,-208.0
2025-07-07 13:55:00,2025-07-07 14:00:00,1,2147045579,9783,141310.0,1.0,short,2025-07-07 17:53:57,141375.0,-13.0,,233.95,65.0,-65.0,-13.5,-221.5
2025-07-08 10:05:00,2025-07-08 10:10:00,1,2148022988,9783,141120.0,1.0,short,2025-07-08 17:53:56,141215.0,-19.0,,463.93333333333334,95.0,-95.0,-19.5,-241.0
2025-07-08 10:25:00,2025-07-08 10:30:00,1,2148160939,9783,140965.0,1.0,short,2025-07-08 17:53:56,141215.0,-50.0,,443.93333333333334,250.0,-250.0,-50.5,-291.5
2025-07-08 11:35:00,2025-07-08 11:40:00,1,2148574631,9783,140895.0,1.0,short,2025-07-08 17:53:56,141215.0,-64.0,,373.93333333333334,320.0,-320.0,-64.5,-356.0
2025-07-08 12:30:00,2025-07-08 12:35:00,1,2148844819,9783,140935.0,1.0,short,2025-07-08 17:53:56,141215.0,-56.0,,318.93333333333334,280.0,-280.0,-56.5,-412.5
2025-07-08 12:55:00,2025-07-08 13:00:00,1,2148948059,9783,140945.0,1.0,short,2025-07-08 17:53:56,141215.0,-54.0,,293.93333333333334,270.0,-270.0,-54.5,-467.0
2025-07-08 13:10:00,2025-07-08 13:15:00,1,2149002166,9783,140840.0,1.0,short,2025-07-08 17:53:56,141215.0,-75.0,,278.93333333333334,375.0,-375.0,-75.5,-542.5
2025-07-08 13:35:00,2025-07-08 13:40:00,1,2149104758,9783,140575.0,1.0,short,2025-07-08 17:53:56,141215.0,-128.0,,253.93333333333334,640.0,-640.0,-128.5,-671.0
2025-07-10 10:00:00,2025-07-10 10:05:00,0,2152520618,9783,137855.0,1.0,long,2025-07-10 17:53:55,138570.0,143.0,,468.9166666666667,715.0,715.0,142.5,-528.5
2025-07-10 10:45:00,2025-07-10 10:50:00,0,2152861366,9783,138190.0,1.0,long,2025-07-10 17:53:55,138570.0,76.0,,423.9166666666667,380.0,380.0,75.5,-453.0
2025-07-10 11:40:00,2025-07-10 11:45:00,0,2153140463,9783,138245.0,1.0,long,2025-07-10 17:53:55,138570.0,65.0,,368.9166666666667,325.0,325.0,64.5,-388.5
2025-07-10 12:10:00,2025-07-10 12:15:00,1,2153277079,9783,137950.0,1.0,short,2025-07-10 17:53:55,138575.0,-125.0,,338.9166666666667,625.0,-625.0,-125.5,-514.0
2025-07-10 13:00:00,2025-07-10 13:05:00,0,2153442408,9783,138290.0,1.0,long,2025-07-10 17:53:55,138570.0,56.0,,288.9166666666667,280.0,280.0,55.5,-458.5
2025-07-10 13:50:00,2025-07-10 13:55:00,1,2153644034,9783,138385.0,1.0,short,2025-07-10 17:53:55,138575.0,-38.0,,238.91666666666666,190.0,-190.0,-38.5,-497.0
2025-07-11 10:10:00,2025-07-11 10:15:00,1,2154815023,9783,137735.0,1.0,short,2025-07-11 17:53:55,137750.0,-3.0,,458.9166666666667,15.0,-15.0,-3.5,-500.5
2025-07-11 10:50:00,2025-07-11 10:55:00,1,2155140457,9783,137215.0,1.0,short,2025-07-11 17:53:55,137750.0,-107.0,,418.9166666666667,535.0,-535.0,-107.5,-608.0
2025-07-11 11:10:00,2025-07-11 11:15:01,0,2155317290,9783,137760.0,1.0,long,2025-07-11 17:53:55,137745.0,-3.0,,398.9,15.0,-15.0,-3.5,-611.5
2025-07-11 12:10:00,2025-07-11 12:15:00,1,2155699740,9783,137385.0,1.0,short,2025-07-11 17:53:55,137750.0,-73.0,,338.9166666666667,365.0,-365.0,-73.5,-685.0
2025-07-11 13:05:00,2025-07-11 13:10:00,1,2155970239,9783,137160.0,1.0,short,2025-07-11 17:53:55,137750.0,-118.0,,283.9166666666667,590.0,-590.0,-118.5,-803.5
2025-07-11 13:15:00,2025-07-11 13:20:00,1,2156015150,9783,137080.0,1.0,short,2025-07-11 17:53:55,137750.0,-134.0,,273.9166666666667,670.0,-670.0,-134.5,-938.0
2025-07-14 10:05:00,2025-07-14 10:10:00,1,2157252683,9783,137195.0,1.0,short,2025-07-14 17:53:49,136705.0,98.0,,463.81666666666666,490.0,490.0,97.5,-840.5
2025-07-14 11:20:00,2025-07-14 11:25:00,1,2157562771,9783,136370.0,1.0,short,2025-07-14 17:53:49,136705.0,-67.0,,388.81666666666666,335.0,-335.0,-67.5,-908.0
2025-07-14 12:45:00,2025-07-14 12:50:00,0,2157759687,9783,136860.0,1.0,long,2025-07-14 17:53:49,136700.0,-32.0,,303.81666666666666,160.0,-160.0,-32.5,-940.5
2025-07-14 13:05:00,2025-07-14 13:10:00,1,2157815468,9783,136615.0,1.0,short,2025-07-14 17:53:49,136705.0,-18.0,,283.81666666666666,90.0,-90.0,-18.5,-959.0
2025-07-14 13:15:00,2025-07-14 13:20:00,1,2157846168,9783,136515.0,1.0,short,2025-07-14 17:53:49,136705.0,-38.0,,273.81666666666666,190.0,-190.0,-38.5,-997.5
2025-07-14 13:45:00,2025-07-14 13:50:00,0,2157928972,9783,136700.0,1.0,long,2025-07-14 17:53:49,136700.0,0.0,,243.81666666666666,0.0,0.0,-0.5,-998.0
